TIC,toi,toi_tess_disp,toi_tfopwg_disp,toi_period
17307715,5562.01,,KP,13.8532745
239198720,5563.01,,PC,
127505658,5564.01,,PC,760.0530038
127505658,5564.02,,PC,45.4964928
117892246,5565.01,,PC,3.2601896
73250068,5566.01,,PC,14.5814997
456335739,5567.01,,PC,13.62636
142785421,5568.01,,PC,16.2601049
267484403,5569.01,,PC,5.4021326
55488511,557.01,,PC,3.344904
302381442,5570.01,,PC,23.1678315
158022899,5664.01,,PC,3.8863969
274223601,5665.01,,PC,2.2465076
235684964,5666.01,,PC,5.468394
28242530,5667.01,,PC,19.511064
357347296,5668.01,,PC,4.1753448
162577468,5669.01,,PC,3.676651
13349647,567.01,,KP,1.5373643
860207014,5670.01,,PC,14.616858
23863105,5671.01,,PC,3.3079817
461239485,5672.01,,KP,3.0390851
175772482,5673.01,,KP,2.8386215
368805700,5674.01,,KP,3.5771891
181949561,5675.01,,KP,4.0552832
311133118,5676.01,,KP,3.5061649
287959034,5677.01,,APC,3.8480524
209464063,5678.01,,CP,119.3355264
143257768,5679.01,,PC,1.6622263
308300731,5743.01,,PC,7.6603722
157768969,5744.01,,PC,5.7488832
18016577,5745.01,,PC,
318209162,5746.01,,FP,711.7642825
4918918,5747.01,,CP,0.5734766
407495930,5748.01,,PC,3.0269043
387329912,5749.01,,PC,5.4328364
386435344,575.01,,FP,19.3721051
310262516,5750.01,,PC,1.9044134
426144112,5751.01,,PC,1.7465205
349440621,5752.01,,PC,6.7113743
332365162,5753.01,,PC,7.4242482
135267558,5754.01,,PC,3.6479472
256584532,5755.01,,PC,5.4397285
72889156,5756.01,,APC,7.6408565
219506608,5757.01,,PC,32.6116713
82598822,5758.01,,PC,10.9299688
317594531,5759.01,,PC,8.350615
88565745,5571.01,,PC,731.4778512
9151337,5572.01,,PC,5.8586824
459762279,5573.01,,CP,8.7960328
268405086,5574.01,,FP,6.8242909
160162137,5575.01,,PC,32.0736228
137543637,5576.01,,FP,1.2833113
98833877,5577.01,,PC,0.358558
154563411,5578.01,,PC,13.4659853
252928337,5579.01,,PC,19.8628449
207110080,558.01,,CP,14.5728985
366298702,5580.01,,PC,5.2782582
456306892,5581.01,,PC,33.5386891
392064198,5582.01,,PC,4.51125
357244603,5583.01,,PC,3.0650073
29169215,5584.01,,PC,18.6300789
188389305,5585.01,,PC,1.8434549
160165689,5586.01,,PC,8.9165771
29069242,5587.01,,PC,3.7349773
37575651,568.01,,FP,9.5971977
368739874,5680.01,,CP,3.3575477
207439380,5681.01,,APC,1.1041295
17538423,5682.01,,PC,3.1159994
155949264,5683.01,,PC,0.7748443
32260988,5684.01,,PC,1.1000285
460396820,5685.01,,KP,2.3409909
255928426,5686.01,,PC,4.2366102
281100535,5687.01,,APC,2.924439
193634953,5688.01,,CP,2.9479689
323250919,5689.01,,PC,3.3299795
123482865,569.01,,CP,6.5562078
115508409,5690.01,,PC,10.4995545
17652022,5691.01,,PC,3.3894889
37150278,5692.01,,PC,1.6929628
272519426,5693.01,,PC,2.8900249
23638678,5694.01,,APC,1.1544795
103865797,5695.01,,FP,2.2232698
393546540,5696.01,,PC,1637.265104
107090327,4795.01,,PC,2.7431176
65905621,4796.01,,PC,3.5775958
265011923,4797.01,,PC,2.9922495
274137295,4798.01,,PC,5.5261155
65805840,4799.01,,PC,4.0234634
317548889,480.01,,CP,6.8659582
280307604,4800.01,,FP,4.3229915
419092044,4801.01,,PC,3.251269
50575306,4802.01,,PC,1.7131374
19117967,4803.01,,PC,8.4516737
320341952,4804.01,,PC,5.0648401
7976072,4805.01,,PC,8.9981735
96317115,4806.01,,PC,8.4476983
174546820,4807.01,,PC,17.6868627
126772538,4808.01,,FP,1.4700596
143724857,4809.01,,PC,4.4722598
339672028,481.01,,CP,10.3311621
281225729,4810.01,,PC,2.4162514
334414389,4811.01,,PC,0.9828259
148772620,4932.01,,PC,3.9417247
35106764,4933.01,,PC,5.3861006
292797572,4934.01,,FP,2.8013515
412635642,4935.01,,PC,17.4219809
68030406,4936.01,,PC,4.7750178
241638905,4937.01,,PC,5.0414219
457018819,4938.01,,PC,2.913692
149109125,4939.01,,PC,9.1717558
19519368,494.01,,PC,1.7018818
237929468,4940.01,,CP,25.8663869
77680373,4941.01,,PC,3.5569996
166242494,4942.01,,PC,7.9248476
418567812,4943.01,,PC,8.0176705
242190195,4944.01,,PC,4.075051
332017079,4945.01,,PC,1.6500255
319783554,4946.01,,FP,1.819376
382975217,4947.01,,PC,4.1400273
160476088,4948.01,,FP,0.4722347
401028336,4949.01,,PC,1.7819156
366631954,5068.01,,KP,4.7369669
381360757,5069.01,,PC,8.8558739
348538431,507.01,,PC,0.8994677
319968129,5070.01,,FP,6.216994
307733361,5071.01,,KP,1.6739029
7059054,5072.01,,KP,5.185768
458686969,5073.01,,PC,3.1393667
6893917,5074.01,,KP,3.0801795
23113034,5075.01,,FP,1.7134571
303432813,5076.01,,CP,23.4428912
87873211,5077.01,,PC,5.8879518
303523128,5078.01,,PC,1.5110224
69672493,5079.01,,FP,1.4920726
425206121,508.01,,KP,4.6117328
17409453,5080.01,,KP,9.72665
203214138,5081.01,,KP,5.1699026
437011608,5082.01,,CP,4.2403543
5882269,5083.01,,KP,4.7948642
141677268,5188.01,,PC,22.43341
408549705,5189.01,,FP,9.5064017
218795833,519.01,,CP,1.2652338
289574465,5190.01,,PC,5.7488688
359469754,5191.01,,PC,3.0278609
336125492,5192.01,,PC,4.7271324
336126253,5193.01,,PC,18.9972068
288612903,5194.01,,PC,7.0485133
357145112,5195.01,,PC,3.1523405
383828887,5196.01,,PC,2.5677096
219431828,5197.01,,APC,20.5773388
193628179,5198.01,,FP,3.2623446
298049015,5199.01,,FP,3.9131371
148479278,520.01,,PC,0.523613
21101556,5200.01,,PC,17.4372954
267810289,5201.01,,PC,3.8558229
320324079,5202.01,,PC,34.6141657
158323182,5203.01,,PC,15.1255732
81744640,4812.01,,PC,3.3138453
333810741,4813.01,,PC,4.0492184
32004914,4814.01,,PC,5.545745
19447218,4815.01,,PC,8.9727235
156990000,4816.01,,PC,11.2473628
60074373,4817.01,,FP,3.190373
181422954,4818.01,,PC,2.6006996
82739585,4819.01,,PC,1.5889429
365639282,482.01,,FP,10.8717
394223845,4820.01,,PC,27.1358856
354937825,4821.01,,PC,5.469359
52936161,4822.01,,PC,4.4712213
348756659,4823.01,,PC,3.7260939
179687771,4824.01,,PC,5.124162
53047383,4825.01,,PC,2.8183053
17683158,4826.01,,PC,5.9730504
332630868,4827.01,,FP,736.5601487
291469139,4828.01,,PC,19.0286016
268439377,4829.01,,FP,0.9855374
22529346,495.01,,KP,1.2749246
245341495,4950.01,,PC,3.9358604
448435566,4951.01,,PC,4.1042587
400073524,4952.01,,PC,0.6534841
405571798,4953.01,,PC,2.9590176
147723246,4954.01,,PC,6.6819653
188865842,4955.01,,PC,3.1409607
8005485,4956.01,,PC,5.1087099
412485680,4957.01,,PC,4.6622996
457649900,4958.01,,PC,748.8277169
290337456,4959.01,,PC,4.6011828
88977253,496.01,,APC,2.767691
329672278,4960.01,,PC,4.0557174
420202798,4961.01,,PC,7.4793374
210681065,4962.01,,PC,2.074205
407827885,4963.01,,PC,2.365766
406443564,4964.01,,FP,1.1167145
129890791,4965.01,,PC,7.0857491
295507430,4966.01,,PC,7.3136902
438260486,5084.01,,PC,5.8321337
6785559,5085.01,,PC,4.5117148
178217113,5086.01,,KP,2.9956366
18310799,5087.01,,KP,17.3070631
234388232,5088.01,,PC,10.3883213
234388232,5088.02,,PC,13.4155226
330687113,5089.01,,KP,5.113835
453211454,509.01,,CP,9.0588209
453211454,509.02,,CP,21.4003129
184892124,5090.01,,KP,1.9828041
438073782,5091.01,,PC,3.6413702
90853136,5092.01,,APC,2.3626901
63189173,5093.01,,KP,2.2984058
19028197,5094.01,,KP,3.3366511
434226736,5095.01,,KP,3.4845543
26826078,5096.01,,KP,2.8753183
203214081,5097.01,,KP,5.7459945
65845738,5204.01,,PC,1.593603
419411415,5205.01,,CP,1.6306523
159117779,5206.01,,PC,4.4716261
147892178,5207.01,,PC,24.6951647
147892178,5207.02,,PC,67.8410209
110738386,5208.01,,PC,12.2307873
111108561,5209.01,,PC,2.635737
27649847,521.01,,CP,1.5428486
265979849,5210.01,,PC,4.5661309
215595454,5211.01,,PC,2.0961984
424699834,5212.01,,FP,2.4011407
247356332,5213.01,,PC,4.5333993
7583660,5214.01,,PC,5.3333965
236632480,5215.01,,PC,7.4244269
256561562,5216.01,,PC,1.8951273
215018906,5217.01,,PC,4.3713133
259172249,5218.01,,CP,4.2914879
378708888,5219.01,,PC,2.88753
393414358,483.01,,KP,4.3780807
1260235,4830.01,,PC,7.6945481
17896514,4831.01,,PC,2.6375869
186470968,4832.01,,PC,2.7805098
176442805,4833.01,,PC,3.6520005
77550515,4834.01,,PC,3.118166
434428836,4835.01,,PC,5.1953991
231559817,4836.01,,PC,5.1035091
19612445,4837.01,,PC,4.4644761
374200604,4838.01,,FP,0.760019
38118291,4839.01,,PC,13.3441946
427348923,484.01,,FP,4.728681
80029842,4840.01,,FP,2.3992876
453060368,4841.01,,PC,9.6284672
131034657,4842.01,,PC,5.3374045
258051471,4843.01,,PC,8.3548746
143994382,4844.01,,PC,4.5425274
26305150,4845.01,,PC,4.21909
418971787,4846.01,,FP,1.0638184
243476396,4967.01,,PC,0.5979368
253961767,4968.01,,PC,2.2355936
406106335,4969.01,,PC,3.0773658
108645766,497.01,,FP,2.974175
359523751,4970.01,,PC,4.8338813
453942180,4971.01,,PC,7.9674915
149585119,4972.01,,PC,2.6492703
397522142,4973.01,,PC,7.9486299
148478039,4974.01,,PC,10.6006859
304085024,4975.01,,PC,4.4834145
210629725,4976.01,,PC,3.027103
68081952,4977.01,,PC,7.7023687
145204443,4978.01,,PC,4.7190303
311736478,4979.01,,PC,3.6305988
121338379,498.01,,APC,0.2750478
200435203,4980.01,,PC,16.1565078
14029793,4981.01,,PC,0.2097217
46627476,4982.01,,PC,2.5665666
80137654,4983.01,,PC,5.7527363
14770122,5098.01,,KP,3.5438732
91481801,5099.01,,PC,14.4507561
238086647,510.01,,APC,1.3523942
349582831,5100.01,,PC,3.4532143
366410512,5101.01,,KP,10.1367283
82508808,5102.01,,APC,0.4522013
366443576,5103.01,,APC,4.9898664
415443327,5104.01,,PC,4.890376
203287192,5105.01,,PC,4.4455436
59351345,5106.01,,PC,2.4361097
97735297,5107.01,,FP,1.8354365
350348197,5108.01,,CP,6.7535728
411930845,5109.01,,PC,3.2104815
440777904,511.01,,KP,3.3552444
239977528,5110.01,,CP,30.1584857
203289099,5111.01,,KP,3.3557219
337385330,5112.01,,PC,15.532806
19451711,522.01,,FA,0.3969687
394691478,5220.01,,PC,2.0876485
233409941,5221.01,,PC,4.4247361
30791047,5222.01,,APC,13.3057762
377297285,5223.01,,PC,4.0656968
406361982,5224.01,,PC,5.2819763
383645563,5225.01,,PC,22.9367426
195093356,5226.01,,FP,7.8283592
313453776,5227.01,,PC,3.7325203
154014059,5228.01,,PC,8.3221959
288428649,5229.01,,PC,5.9184575
93125144,523.01,,FA,9.91102
55778666,5230.01,,PC,7.1452343
105387356,5231.01,,FP,1.5163302
69356857,5232.01,,CP,4.0966887
259100469,5233.01,,PC,25.763332
335681838,5234.01,,PC,15.1016086
154814765,5235.01,,PC,26.1442304
186541435,4847.01,,PC,7.0465721
134596619,4848.01,,PC,3.7235407
132534906,4849.01,,FP,3.0617364
427352241,485.01,,FP,1.2667147
332705008,4850.01,,PC,7.6778159
60377863,4851.01,,CP,21.6091483
74712191,4852.01,,PC,7.2307407
74530173,4853.01,,PC,7.2333744
70780410,4854.01,,PC,3.9230475
44514807,4855.01,,PC,7.5872202
428685938,4856.01,,FP,14.4896397
35972578,4857.01,,PC,1.8881146
262499797,4858.01,,FP,1.7509117
152467154,4859.01,,PC,7.1878971
260708537,486.01,,CP,1.7446984
335590096,4860.01,,CP,1.5229985
71341774,4861.01,,PC,3.4321678
322807371,4862.01,,CP,
177391159,4984.01,,PC,3.6748618
294315741,4985.01,,FP,3.5678072
5592720,4986.01,,PC,6.5946181
293607057,4987.01,,CP,4.2889696
445392860,4988.01,,PC,2.3696548
303385111,4989.01,,PC,3.429078
123702439,499.01,,APC,8.5334865
295312916,4990.01,,PC,5.6386197
247180220,4991.01,,PC,0.7702101
362111691,4992.01,,PC,4.8807474
360221713,4993.01,,PC,3.1062522
277128619,4994.01,,CP,21.4921464
294295243,4995.01,,PC,8.7802662
384709136,4996.01,,PC,4.8131406
340624586,4997.01,,PC,13.3178839
76228620,4998.01,,PC,9.7800223
33227166,4999.01,,PC,5.5846356
134200185,500.01,,CP,0.5481573
179230828,5000.01,,PC,5.5422295
2685481,5113.01,,PC,4.136488
26693519,5114.01,,PC,6.1539077
366499151,5115.01,,PC,13.8240078
149496868,5116.01,,PC,3.4355113
26469462,5117.01,,PC,11.6986928
438412198,5118.01,,PC,1.5749553
75427473,5119.01,,FP,1.4713984
119292328,512.01,,CP,7.1887332
119292328,512.02,,APC,20.2749388
58723861,5120.01,,PC,24.9163182
366568760,5121.01,,KP,8.4071591
116668723,5122.01,,PC,3.3885867
332022997,5123.01,,KP,3.2810299
332022997,5123.02,,KP,8.4388997
306902029,5124.01,,FP,1.0754572
247906954,5125.01,,PC,5.909621
27064468,5126.01,,CP,5.4589863
27064468,5126.02,,CP,17.9051919
193765661,5236.01,,PC,10.9974977
435740442,5237.01,,PC,2.9889845
219016883,5238.01,,CP,4.8721904
230290708,5239.01,,PC,11.3182327
365690646,524.01,,FA,12.983175
40055053,5240.01,,CP,4.1793301
305948428,5241.01,,PC,4.8398399
426122503,5242.01,,PC,2.4038486
322504451,5243.01,,PC,1.6087939
352151292,5244.01,,PC,5.0821798
123041007,5245.01,,APC,0.4305826
295807723,5246.01,,FP,0.6972223
289307883,5247.01,,PC,12.9177538
256154857,5248.01,,APC,0.701239
185598695,5249.01,,PC,4.6285493
71512186,525.01,,PC,14.8608019
278105308,5250.01,,PC,5.4463931
436007113,5251.01,,PC,2.3205922
143032776,4863.01,,FP,12.4856615
48274889,4864.01,,PC,5.2410982
143059017,4865.01,,APC,1.2655205
35758536,4866.01,,PC,4.1059615
74484423,4867.01,,PC,2.835273
362370757,4868.01,,PC,3.5164369
71221700,4869.01,,PC,3.0978928
31852980,487.01,,PC,24.3321845
31852980,487.02,,PC,7.4144849
446135868,4870.01,,PC,1.8119168
168158622,4871.01,,PC,1.7687528
310822679,4872.01,,PC,1.7125104
228694725,4873.01,,APC,0.8313018
463754499,4874.01,,PC,2.2866856
133512515,4875.01,,PC,9.7929019
458300989,4876.01,,PC,4.1379542
447054140,4877.01,,PC,5.2220526
144155193,4878.01,,PC,4.728422
45465399,4879.01,,FP,5.3763108
452866790,488.01,,CP,1.1979996
179230828,5000.02,,PC,15.3392841
95709395,5001.01,,PC,5.069043
418471116,5002.01,,PC,3.7318818
301900477,5003.01,,PC,4.4540914
384386062,5004.01,,PC,5.7626113
282485660,5005.01,,CP,6.3084728
449107129,5006.01,,PC,4.254955
424196109,5007.01,,CP,2.5432595
150531994,5008.01,,PC,2.7755355
463781038,5009.01,,PC,8.1755735
134537478,501.01,,KP,1.7100122
276735500,5010.01,,PC,6.7107895
418298773,5011.01,,PC,2.6060495
245728942,5012.01,,PC,4.18438
287494667,5013.01,,PC,8.989491
362032529,5014.01,,PC,3.4507193
221656234,5015.01,,PC,2.4533968
68322189,5016.01,,FP,1.2833689
438170612,5127.01,,PC,17.5328625
406495245,5128.01,,PC,7.6014943
101520163,5129.01,,PC,7.4121119
431999925,513.01,,FP,1.445433
75589027,5130.01,,PC,2.1667786
350043412,5131.01,,PC,9.4813433
114516994,5132.01,,APC,1.5985577
312221462,5133.01,,FP,30.4408598
95010343,5134.01,,FP,6.880459
172110606,5135.01,,FP,2.0197299
175236511,5136.01,,KP,7.8092052
14570132,5137.01,,PC,3.2092033
38087018,5138.01,,KP,1.7292681
95337971,5139.01,,PC,5.9471027
366576758,514.01,,KP,11.3909685
175193677,5140.01,,PC,15.6113633
350020859,5141.01,,KP,11.8141726
393495970,5142.01,,KP,1.7554285
395385033,5252.01,,PC,8.5394045
284660935,5253.01,,APC,1.1110609
126225595,5254.01,,PC,4.4836616
158325942,5255.01,,PC,2.612273
356146869,5256.01,,PC,21.1968768
185226925,5257.01,,FP,3.1979589
147895461,5258.01,,FP,0.5919629
375419034,5259.01,,PC,3.0321361
200593988,526.01,,FP,7.6787462
326347927,5260.01,,FP,7.2617331
402828941,5261.01,,PC,4.1509756
274122380,5262.01,,FP,2.873138
275527293,5263.01,,PC,3.1501356
435719275,5264.01,,PC,4.4274169
219847787,5265.01,,PC,11.5914514
312899686,5266.01,,FP,4.4137415
153971295,5267.01,,PC,13.7036806
202468443,5268.01,,FP,2.0685871
245099574,4880.01,,PC,3.4717583
359735804,4881.01,,PC,4.4158835
458331312,4882.01,,PC,4.4360402
446463666,4883.01,,PC,4.4967355
80681136,4884.01,,PC,1.5300843
72504752,4885.01,,PC,6.9392854
457743020,4886.01,,FP,3.251249
274911400,4887.01,,PC,5.1873583
309292963,4888.01,,PC,9.4185437
441936163,4889.01,,PC,1.895234
455096220,489.01,,KP,3.6466612
92004082,4890.01,,PC,3.0471275
458199018,4891.01,,PC,2.4498012
6010784,4892.01,,PC,4.516649
441234277,4893.01,,PC,7.3262605
469333534,4894.01,,PC,3.5611222
463365347,4895.01,,PC,8.9641788
438278301,4896.01,,PC,5.1609259
81693792,4897.01,,PC,4.3066915
302054555,5017.01,,PC,3.3677179
294691204,5018.01,,PC,6.5859565
420829332,5019.01,,PC,1.090295
172193428,502.01,,APC,2.9412694
310266243,5020.01,,PC,5.3450209
403405969,5021.01,,PC,12.975062
208772468,5022.01,,PC,2.244541
213111428,5023.01,,PC,2.2749988
344130921,5024.01,,PC,14.7765802
217838717,5025.01,,PC,2.8846592
161247580,5026.01,,PC,3.2813635
361711730,5027.01,,CP,10.2436729
76894548,5028.01,,PC,3.9353218
154400369,5029.01,,PC,3.8861815
186812530,503.01,,CP,3.6773543
444290896,5030.01,,PC,4.4299239
46807139,5031.01,,PC,4.5314275
283665218,5032.01,,PC,6.032661
318180448,5033.01,,PC,5.4695364
281837575,5143.01,,PC,5.20971
281837575,5143.02,,PC,2.3843304
380619414,5144.01,,KP,2.6556753
281885301,5145.01,,KP,7.9177855
173103335,5146.01,,KP,10.0546003
95361530,5147.01,,PC,3.9178573
291517604,5148.01,,PC,5.063716
286094277,5149.01,,PC,27.3714952
366622912,515.01,,CP,3.1148931
40954422,5150.01,,FP,1.7578288
388130237,5151.01,,PC,92.1950434
257527578,5152.01,,CP,54.3212423
124029677,5153.01,,CP,20.9108406
240849748,5154.01,,APC,17.7256773
388811663,5155.01,,KP,9.7956535
468889418,5156.01,,PC,22.8524131
38161230,5157.01,,APC,2.5194039
359321688,5269.01,,PC,2.7340756
148228019,527.01,,APC,18.0892103
424112727,5270.01,,PC,1.0513177
296461391,5271.01,,PC,4.3108587
278668358,5272.01,,PC,5.0135727
172871230,5273.01,,FP,3.4100341
356682805,5274.01,,PC,6.1313492
219466803,5275.01,,FP,12.5951009
282935857,5276.01,,APC,2.3612205
276381737,5277.01,,PC,15.9929608
264301607,5278.01,,PC,0.435435
7681574,5279.01,,PC,16.0104634
403693875,528.01,,FP,3.5248693
194679333,5280.01,,PC,9.0165933
405932063,5281.01,,PC,5.5047275
329346586,5282.01,,PC,1.392516
399956873,5283.01,,FP,6.949428
171312653,5284.01,,PC,2.0327015
383214426,5889.01,,PC,2.4013188
412961700,589.01,,FP,2.5183846
279179610,5890.01,,PC,5.9029732
202941251,5891.01,,PC,4.1784844
375199523,5892.01,,FP,1.9447712
321790238,5893.01,,PC,
398038296,5894.01,,PC,3.0076713
243464977,5895.01,,APC,3.6491012
14956304,5896.01,,FP,0.9965843
305612552,5897.01,,PC,6.9349089
467211520,5898.01,,PC,9.7884653
126171392,5899.01,,FP,0.7835688
270841724,590.01,,FP,18.90372
224635135,5900.01,,PC,2.4667486
294173437,5901.01,,FP,5.555905
65737977,5902.01,,PC,4.8292589
60542708,5903.01,,PC,2.4707357
408317165,5904.01,,PC,5.6567374
341299943,5905.01,,PC,3.0233509
432280671,6012.01,,PC,16.2117629
53728859,6013.01,,KP,3.2573898
57984377,6014.01,,KP,2.5199146
288246496,6015.01,,KP,4.304829
327369524,6016.01,,CP,4.0236805
291751373,6017.01,,KP,2.5079177
67881560,6018.01,,PC,2.3322524
125520907,6019.01,,CP,14.5478626
175176327,602.01,,APC,11.0998745
334597566,6020.01,,FP,9.1099373
291685334,6021.01,,KP,2.0319883
455947620,6022.01,,PC,1.9281092
455947620,6022.02,,PC,1.5454492
341444900,6023.01,,FP,9.0330414
56231866,6024.01,,FP,2.7218347
439942982,6025.01,,PC,1.0222806
188800346,6132.01,,PC,18.8155978
129107501,6133.01,,FP,3.6534344
199721945,6134.01,,PC,4.679209
100909102,6135.01,,PC,3.1106751
468692991,6136.01,,PC,3.9779111
44295981,6137.01,,PC,0.520403
352892371,6138.01,,PC,9.7824078
468765355,6139.01,,PC,10.3299557
118021229,614.01,,FP,0.88501
456783397,6140.01,,PC,3.4742682
217980791,6141.01,,PC,2.6607389
129108133,6142.01,,APC,4.9564809
423903685,6143.01,,FP,4.0938735
115683877,6144.01,,PC,6.3765906
404488903,6145.01,,PC,3.9921399
372178596,6146.01,,PC,4.5803096
402740809,6147.01,,FA,1.5801759
371573539,6148.01,,PC,8.3753156
195606729,6149.01,,PC,13.3562254
344927749,6265.02,,PC,4.1793325
193023697,6266.01,,PC,2.7895524
296737508,6267.01,,PC,733.9910938
434477274,6268.01,,PC,2.8959153
168281028,6269.01,,KP,4.3744614
365781372,627.01,,FP,1.13889
192976435,6270.01,,PC,4.2275389
134528212,6271.01,,PC,1.604607
33303538,6272.01,,APC,2.5141406
142211778,6273.01,,KP,3.052057
465933345,6274.01,,PC,1.1109316
49043968,6275.01,,CP,6.2462252
397362481,6276.01,,CP,6.2031608
397362481,6276.02,,CP,4.466068
397362481,6276.03,,PC,7.8708661
462206806,6277.01,,PC,3.3733921
276376289,5906.01,,APC,30.1181254
387318486,5907.01,,PC,0.6583175
452483795,5908.01,,FP,2.4515393
354489554,5909.01,,PC,4.7729363
146261607,591.01,,FP,8.4915117
273774284,5910.01,,FP,17.218994
239361732,5911.01,,PC,4.009823
16538820,5912.01,,PC,6.9038328
289313987,5913.01,,APC,10.1522322
187416256,5914.01,,PC,4.3887257
329709756,5915.01,,FP,12.5482879
305506996,5916.01,,CP,2.3682389
239529652,5917.01,,PC,4.0387941
305790119,5918.01,,PC,2.0353259
165948070,5919.01,,PC,4.3686174
196286587,592.01,,FP,10.4137962
467006627,5920.01,,FP,15.4159906
286545058,5921.01,,PC,5.0114216
396234347,6026.01,,PC,1.2757761
368678195,6027.01,,PC,2.8406462
250707118,6028.01,,KP,5.7238582
419523962,6029.01,,CP,5.7998626
262746281,603.01,,CP,16.1798603
245392284,6030.01,,KP,1.7442831
292152376,6031.01,,KP,2.1499907
285466025,6032.01,,PC,7.3723906
67711670,6033.01,,PC,18.0401494
388076422,6034.01,,CP,2.5761796
323194443,6035.01,,PC,3.9074188
129756316,6036.01,,APC,6.5234669
352924930,6037.01,,FP,4.0158188
194736418,6038.01,,CP,5.826731
272050287,6039.01,,FP,8.503614
145027461,604.01,,FP,1.07242
250839071,6040.01,,PC,3.4926045
190496853,615.01,,CP,4.6616079
434186655,6150.01,,PC,1.3094686
312289279,6151.01,,PC,1.4354814
117068362,6152.01,,FP,4.2005957
411343008,6153.01,,PC,3.6720231
301986302,6154.01,,PC,2.301919
120051913,6155.01,,PC,1.6029811
117072799,6156.01,,APC,12.6885127
86005116,6157.01,,FP,0.4916402
404456775,6158.01,,CP,3.0444485
422037524,6159.01,,PC,4.1846077
145879095,616.01,,PC,2.8056739
294904059,6160.01,,PC,40.7401072
188001223,6161.01,,PC,5.7415661
164260243,6162.01,,PC,1.8478843
422457210,6163.01,,PC,9.9754699
239542854,6164.01,,PC,3.6948038
287863314,6165.01,,PC,4.3172876
190822775,6166.01,,PC,1.8021196
157230659,6278.01,,KP,7.5337657
449951606,6279.01,,FP,5.1681189
281408474,628.01,,CP,3.4076
370877263,6280.01,,FP,15.9865412
152569268,6281.01,,PC,1.0542548
370009806,6282.01,,PC,12.4751631
361218772,6283.01,,PC,51.6708185
286763141,6284.01,,PC,3.4475935
308778563,6285.01,,PC,6.8581311
354285962,6286.01,,FP,5.6289226
22712134,6287.01,,PC,1.640758
240714633,6288.01,,PC,18.0370154
292469572,6289.01,,PC,3.7077543
293853437,629.01,,CP,8.7179665
256576519,6290.01,,PC,17.6037996
26390980,6291.01,,PC,5.2556421
238751619,6292.01,,PC,0.8236066
34977731,6293.01,,PC,13.3673993
34977731,6293.02,,PC,405.0756576
434813314,6294.01,,PC,9.288704
456171328,6295.01,,PC,1106.220834
373894336,6296.01,,PC,4.2234273
369907772,6297.01,,PC,4.2771464
285233023,6298.01,,FP,2.8577028
285505979,6299.01,,PC,4.7089027
123898871,630.01,,APC,4.9091704
271747067,6300.01,,PC,2.8976822
326809267,6301.01,,PC,7.1436336
